,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
original_shape_MeshVolume,0.6589723666210671,<,48206.271391890354,0.6055813953488373,0.6023529411764705,mann-whitney U-test,7.421643051434886e-22
log-sigma-2-mm-3D_ngtdm_Coarseness,0.6578801641586868,>,0.0030678238727879,0.6141176470588235,0.6148837209302326,mann-whitney U-test,1.4057608127705127e-21
square_glrlm_GrayLevelNonUniformity,0.6577794801641587,<,266.472901030426,0.6204651162790698,0.6188235294117648,mann-whitney U-test,1.4906996297871839e-21
log-sigma-3-mm-3D_ngtdm_Coarseness,0.6577116279069768,>,0.0045628886571792,0.611764705882353,0.613953488372093,mann-whitney U-test,1.550785040153944e-21
original_shape_LeastAxisLength,0.6572541723666211,<,35.04481978706449,0.6046511627906976,0.6023529411764705,mann-whitney U-test,2.023319333743308e-21
original_shape_MinorAxisLength,0.6569389876880986,<,41.7176636723508,0.6186046511627907,0.6164705882352941,mann-whitney U-test,2.429187706858916e-21
squareroot_firstorder_TotalEnergy,0.6567025991792066,<,227688937544.4029,0.6269767441860465,0.6258823529411764,mann-whitney U-test,2.785519617743324e-21
log-sigma-0-6-mm-3D_ngtdm_Coarseness,0.6566829001367989,>,0.0013560760155734,0.6094117647058823,0.6093023255813954,mann-whitney U-test,2.8174487465541066e-21
log-sigma-0-6-mm-3D_glrlm_GrayLevelNonUniformity,0.6553564979480164,<,817.7865879359941,0.6102325581395349,0.611764705882353,mann-whitney U-test,6.049806990962003e-21
wavelet2-HH_ngtdm_Coarseness,0.6546867305061559,>,0.001388891333549,0.6070588235294118,0.6055813953488371,mann-whitney U-test,8.877242927231876e-21
wavelet-HH_ngtdm_Coarseness,0.6546188782489741,>,0.0012012927496969,0.6047058823529412,0.6027906976744186,mann-whitney U-test,9.228055257795321e-21
wavelet-HH_glrlm_GrayLevelNonUniformity,0.6545948016415869,<,866.6661900654462,0.6065116279069768,0.6094117647058823,mann-whitney U-test,9.355804194142809e-21
